-0.026090162
-0.026090162
-0.026090162
-0.09336079
-0.09336079
-0.09336079
-0.21921703
-0.21921703
-0.21921703
-0.04808385
-0.04808385
-0.04808385
0.18677911
0.18677911
0.18677911
0.006455834
0.006455834
0.006455834
0.19234245
0.19234245
0.19234245
-0.2785785
-0.2785785
-0.2785785
0.06425017
0.06425017
0.06425017
0.21782796
0.21782796
0.21782796
