pre_loss,pre_acc,post_loss,post_acc,maintained_correct_pred,model_type,attack
1.4732937812805176,0.9876999855041504,1.477271556854248,0.9836000204086304,0.9958489419864331,relu,1
1.4732937812805176,0.9876999855041504,1.4865607023239136,0.9743000268936157,0.9864331274678546,relu,3
1.4732937812805176,0.9876999855041504,1.4984198808670044,0.9624999761581421,0.9744861800141743,relu,5
1.4732937812805176,0.9876999855041504,1.5140302181243896,0.946399986743927,0.9581856839121191,relu,7
1.4732937812805176,0.9876999855041504,1.536217212677002,0.9246000051498413,0.9361142047180318,relu,9
1.4732937812805176,0.9876999855041504,1.560391902923584,0.9000999927520752,0.9113091019540346,relu,11
1.4732937812805176,0.9876999855041504,1.5709947347640991,0.8903999924659729,0.9014883061658399,relu,13
1.4732937812805176,0.9876999855041504,1.5817128419876099,0.8788999915122986,0.8898450946643718,relu,15
1.4732937812805176,0.9876999855041504,1.5915257930755615,0.8686000108718872,0.8794168269717526,relu,17
1.4732937812805176,0.9876999855041504,1.599732756614685,0.86080002784729,0.8715196922142351,relu,19
1.4732937812805176,0.9876999855041504,1.6058590412139893,0.8547000288963318,0.8653437278525868,relu,21
1.4732937812805176,0.9876999855041504,1.6101254224777222,0.8503999710083008,0.8609901792042118,relu,23
1.4732937812805176,0.9876999855041504,1.613313913345337,0.847000002861023,0.8575478384124734,relu,25
1.4732937812805176,0.9876999855041504,1.6158299446105957,0.8449000120162964,0.8554216867469879,relu,27
1.4732937812805176,0.9876999855041504,1.6180074214935303,0.8428000211715698,0.8532955350815025,relu,29
1.4732937812805176,0.9876999855041504,1.6196237802505493,0.8413000106811523,0.8517768553204415,relu,31
1.4732937812805176,0.9876999855041504,1.620772361755371,0.8402000069618225,0.8506631568289966,relu,33
1.4732937812805176,0.9876999855041504,1.6216882467269897,0.838699996471405,0.8491444770679356,relu,35
1.4732937812805176,0.9876999855041504,1.6223546266555786,0.8381999731063843,0.8486382504809152,relu,37
1.4732937812805176,0.9876999855041504,1.6228638887405396,0.8378000259399414,0.8482332692112989,relu,39
1.4732937812805176,0.9876999855041504,1.6233208179473877,0.8377000093460083,0.8481320238938949,relu,41
