pre_loss,pre_acc,post_loss,post_acc,maintained_correct_pred,model_type,attack
0.3503652513027191,0.8990857601165771,1.7983168363571167,0.5842040777206421,1,trop,0
0.3503652513027191,0.8990857601165771,1.7983168363571167,0.5842040777206421,0.649732963042085,trop,1
0.3503652513027191,0.8990857601165771,3.222747802734375,0.4079594314098358,0.45370647297585986,trop,3
0.3503652513027191,0.8990857601165771,3.6904969215393066,0.36224645376205444,0.40286263618884854,trop,5
0.3503652513027191,0.8990857601165771,3.920886993408203,0.3376613259315491,0.37534714804528946,trop,7
0.3503652513027191,0.8990857601165771,4.067684173583984,0.32436999678611755,0.3607776116214484,trop,9
0.3503652513027191,0.8990857601165771,4.161988258361816,0.31591886281967163,0.3513351847895749,trop,11
0.3503652513027191,0.8990857601165771,4.232900619506836,0.30904272198677063,0.3436445204016236,trop,13
0.3503652513027191,0.8990857601165771,4.292242050170898,0.30305010080337524,0.3370647297585986,trop,15
0.3503652513027191,0.8990857601165771,4.320737361907959,0.300399512052536,0.33411664174321726,trop,17
0.3503652513027191,0.8990857601165771,4.35338020324707,0.29713431000709534,0.3303994872890408,trop,19
0.3503652513027191,0.8990857601165771,4.376124858856201,0.29406115412712097,0.3270668660542619,trop,21
0.3503652513027191,0.8990857601165771,4.395586967468262,0.2917563021183014,0.32450331125827814,trop,23
0.3503652513027191,0.8990857601165771,4.422631740570068,0.2911032438278198,0.3237769707327494,trop,25
0.3503652513027191,0.8990857601165771,4.437489032745361,0.2890672981739044,0.321469771416364,trop,27
0.3503652513027191,0.8990857601165771,4.454801559448242,0.28833743929862976,0.3206579790643025,trop,29
0.3503652513027191,0.8990857601165771,4.468813419342041,0.2860325872898102,0.31809442426831874,trop,31
0.3503652513027191,0.8990857601165771,4.476329803466797,0.28503379225730896,0.3170262764366588,trop,33
0.3503652513027191,0.8990857601165771,4.487946510314941,0.2841886878013611,0.3160863063447981,trop,35
0.3503652513027191,0.8990857601165771,4.499696731567383,0.2827673554420471,0.31450544755394144,trop,37
0.3503652513027191,0.8990857601165771,4.5178632736206055,0.28269052505493164,0.31437726981414227,trop,39
0.3503652513027191,0.8990857601165771,4.5189690589904785,0.28146126866340637,0.313052766502884,trop,41
0.4122841954231262,0.8993546366691589,3.231140375137329,0.4189843237400055,1,relu,0
0.4122841954231262,0.8993546366691589,3.231140375137329,0.4189843237400055,0.4658722022894242,relu,1
0.4122841954231262,0.8993546366691589,7.90713357925415,0.13529501855373383,0.1504356740133265,relu,3
0.4122841954231262,0.8993546366691589,9.182796478271484,0.10525506734848022,0.11703399965829489,relu,5
0.4122841954231262,0.8993546366691589,9.638803482055664,0.0964197888970375,0.10720997778916795,relu,7
0.4122841954231262,0.8993546366691589,9.868866920471191,0.0927320197224617,0.10310951648727149,relu,9
0.4122841954231262,0.8993546366691589,10.016363143920898,0.09111862629652023,0.10131556466769179,relu,11
0.4122841954231262,0.8993546366691589,10.114036560058594,0.0890442505478859,0.09900905518537502,relu,13
0.4122841954231262,0.8993546366691589,10.190673828125,0.08793023973703384,0.0977703741670938,relu,15
0.4122841954231262,0.8993546366691589,10.247507095336914,0.08716195821762085,0.09691611139586537,relu,17
0.4122841954231262,0.8993546366691589,10.29238510131836,0.0868162289261818,0.09653169314881258,relu,19
0.4122841954231262,0.8993546366691589,10.332198143005371,0.08589428663253784,0.09550657782333846,relu,21
0.4122841954231262,0.8993546366691589,10.364992141723633,0.08539489656686783,0.09495130702203998,relu,23
0.4122841954231262,0.8993546366691589,10.395853042602539,0.08474185317754745,0.09422518366649582,relu,25
0.4122841954231262,0.8993546366691589,10.419953346252441,0.08451136946678162,0.09396890483512728,relu,27
0.4122841954231262,0.8993546366691589,10.441460609436035,0.08435771614313126,0.0937980522808816,relu,29
0.4122841954231262,0.8993546366691589,10.461516380310059,0.08385832607746124,0.09324278147958312,relu,31
0.4122841954231262,0.8993546366691589,10.479050636291504,0.08385832607746124,0.09324278147958312,relu,33
0.4122841954231262,0.8993546366691589,10.494595527648926,0.08389674127101898,0.09328549461814455,relu,35
0.4122841954231262,0.8993546366691589,10.507616996765137,0.08355101197957993,0.09290107637109175,relu,37
0.4122841954231262,0.8993546366691589,10.520939826965332,0.08351259678602219,0.09285836323253033,relu,39
0.4122841954231262,0.8993546366691589,10.532062530517578,0.08320528268814087,0.09251665812403896,relu,41
