pre_loss,pre_acc,post_loss,post_acc,maintained_correct_pred,model_type,attack
0.3316490650177002,0.9053472876548767,1.8531137704849243,0.5646128058433533,0.6232603530210454,trop,1
0.3316490650177002,0.9053472876548767,4.470416069030762,0.24097265303134918,0.26616598778004075,trop,3
0.3316490650177002,0.9053472876548767,5.172109603881836,0.19130301475524902,0.21130346232179226,trop,5
0.3316490650177002,0.9053472876548767,5.510842800140381,0.17301782965660095,0.19110658520027154,trop,7
0.3316490650177002,0.9053472876548767,5.704150199890137,0.16387523710727692,0.1809232858112695,trop,9
0.3316490650177002,0.9053472876548767,5.820361614227295,0.1570759117603302,0.17341310251188052,trop,11
0.3316490650177002,0.9053472876548767,5.925729751586914,0.15219730138778687,0.1680244399185336,trop,13
0.3316490650177002,0.9053472876548767,5.993435382843018,0.14935463666915894,0.164969450101833,trop,15
0.3316490650177002,0.9053472876548767,6.0419020652771,0.1477796584367752,0.1632298031228785,trop,17
0.3316490650177002,0.9053472876548767,6.086257457733154,0.14470651745796204,0.15983536999321113,trop,19
0.3316490650177002,0.9053472876548767,6.132826328277588,0.1428242176771164,0.1577562797012899,trop,21
0.3316490650177002,0.9053472876548767,6.16417932510376,0.14124922454357147,0.15601663272233537,trop,23
0.3316490650177002,0.9053472876548767,6.199880123138428,0.1400199681520462,0.1546164290563476,trop,25
0.3316490650177002,0.9053472876548767,6.216274261474609,0.13882912695407867,0.15334351663272233,trop,27
0.3316490650177002,0.9053472876548767,6.2409257888793945,0.13832974433898926,0.1527919212491514,trop,29
0.3316490650177002,0.9053472876548767,6.260426998138428,0.13756145536899567,0.15190088255261372,trop,31
0.3316490650177002,0.9053472876548767,6.279176712036133,0.13637061417102814,0.15062797012898846,trop,33
0.3316490650177002,0.9053472876548767,6.290823936462402,0.1359480619430542,0.1501612355736592,trop,35
0.3316490650177002,0.9053472876548767,6.317444801330566,0.13510295748710632,0.149142905634759,trop,37
0.3316490650177002,0.9053472876548767,6.33484411239624,0.13471880555152893,0.14880346232179226,trop,39
0.3316490650177002,0.9053472876548767,6.344098091125488,0.13395051658153534,0.14791242362525459,trop,41
0.3316490650177002,0.9053472876548767,6.3571906089782715,0.1333358883857727,0.14727596741344195,trop,43
0.3316490650177002,0.9053472876548767,6.358369827270508,0.1331438273191452,0.14702138492871691,trop,45
0.3316490650177002,0.9053472876548767,6.382340908050537,0.13272126019001007,0.14655465037338763,trop,47
0.3316490650177002,0.9053472876548767,6.386791229248047,0.13218346238136292,0.145918194161575,trop,49
0.3316490650177002,0.9053472876548767,6.400485992431641,0.13183774054050446,0.14562118126272913,trop,51
0.38909000158309937,0.9016594886779785,3.201827049255371,0.39336201548576355,0.43626448534423995,relu,1
0.38909000158309937,0.9016594886779785,13.53085708618164,0.05935003235936165,0.06582310838445808,relu,3
0.38909000158309937,0.9016594886779785,18.1796875,0.043715428560972214,0.04848329925017041,relu,5
0.38909000158309937,0.9016594886779785,20.37885284423828,0.03683927655220032,0.0408571915473756,relu,7
0.38909000158309937,0.9016594886779785,21.57109832763672,0.03249846398830414,0.036042944785276074,relu,9
0.38909000158309937,0.9016594886779785,22.30263900756836,0.030462507158517838,0.03378493524199046,relu,11
0.38909000158309937,0.9016594886779785,22.800132751464844,0.029310079291462898,0.0325068166325835,relu,13
0.38909000158309937,0.9016594886779785,23.158960342407227,0.028580209240317345,0.03169734151329243,relu,15
0.38909000158309937,0.9016594886779785,23.429838180541992,0.02815765142440796,0.03122869802317655,relu,17
0.38909000158309937,0.9016594886779785,23.646202087402344,0.027811923995614052,0.030845262440354466,relu,19
0.38909000158309937,0.9016594886779785,23.82389259338379,0.027427781373262405,0.03041922290388548,relu,21
0.38909000158309937,0.9016594886779785,23.970333099365234,0.02715888060629368,0.030120995228357192,relu,23
0.38909000158309937,0.9016594886779785,24.095930099487305,0.02692839503288269,0.0298653715064758,relu,25
0.38909000158309937,0.9016594886779785,24.204334259033203,0.02685156650841236,0.029780163599182004,relu,27
0.38909000158309937,0.9016594886779785,24.29522705078125,0.026697909459471703,0.02960974778459441,relu,29
0.38909000158309937,0.9016594886779785,24.377607345581055,0.026621080935001373,0.029524539877300613,relu,31
0.38909000158309937,0.9016594886779785,24.45168113708496,0.026505839079618454,0.029396728016359917,relu,33
0.38909000158309937,0.9016594886779785,24.515836715698242,0.026505839079618454,0.029396728016359917,relu,35
0.38909000158309937,0.9016594886779785,24.57537078857422,0.026352182030677795,0.029226312201772325,relu,37
0.38909000158309937,0.9016594886779785,24.629562377929688,0.026236938312649727,0.02909850034083163,relu,39
0.38909000158309937,0.9016594886779785,24.68177604675293,0.026198524981737137,0.02905589638718473,relu,41
0.38909000158309937,0.9016594886779785,24.728519439697266,0.026198524981737137,0.02905589638718473,relu,43
0.38909000158309937,0.9016594886779785,24.772687911987305,0.026198524981737137,0.02905589638718473,relu,45
0.38909000158309937,0.9016594886779785,24.812946319580078,0.02604486793279648,0.028885480572597138,relu,47
0.38909000158309937,0.9016594886779785,24.851463317871094,0.02596803940832615,0.02880027266530334,relu,49
0.38909000158309937,0.9016594886779785,24.883878707885742,0.02596803940832615,0.02880027266530334,relu,51
