pre_loss,pre_acc,post_loss,post_acc,maintained_correct_pred,model_type
0.22916918992996216,0.9298999905586243,26.55296516418457,0.0,0.0,trop
0.13085070252418518,0.9639999866485596,15.147329330444336,0.0013000000035390258,0.0013485477178423236,trop
0.21807238459587097,0.9373000264167786,16.523887634277344,0.00039999998989515007,0.0004267577083111064,trop
0.08414679020643234,0.9725000262260437,16.499130249023438,9.999999747378752e-05,0.00010282776349614396,trop
