relu_pre_loss,relu_pre_acc,relu_post_loss,relu_post_acc,trop_pre_loss1,trop_pre_acc1,trop_post_loss1,trop_post_acc1
1.4849321842193604,0.5979999899864197,2.075113296508789,0.5480999946594238,3.968064785003662,0.6764000058174133,6.168159008026123,0.5478000044822693
1.276501178741455,0.6159999966621399,1.908860206604004,0.5907999873161316,3.121584415435791,0.7228000164031982,5.1414103507995605,0.5920000076293945
1.5324236154556274,0.614799976348877,2.4064548015594482,0.578499972820282,4.06936502456665,0.6933000087738037,6.459519386291504,0.5777999758720398
1.487570881843567,0.49869999289512634,1.9260826110839844,0.4521999955177307,3.0466344356536865,0.7447999715805054,4.913179874420166,0.6347000002861023
1.337964653968811,0.6420000195503235,2.1751768589019775,0.6047000288963318,2.0093131065368652,0.7958999872207642,3.548292875289917,0.6599000096321106
1.2685127258300781,0.5965999960899353,1.9918687343597412,0.5677000284194946,1.7801116704940796,0.8083999752998352,3.237860679626465,0.6814000010490417
1.370984673500061,0.5864999890327454,1.8363970518112183,0.5573999881744385,4.82243537902832,0.646399974822998,7.573725700378418,0.5022000074386597
1.4541562795639038,0.6258999705314636,2.2276127338409424,0.5645999908447266,3.9951539039611816,0.6945000290870667,6.17913293838501,0.5810999870300293
1.4267768859863281,0.617900013923645,2.1589202880859375,0.574400007724762,5.424708366394043,0.5947999954223633,8.48951244354248,0.45210000872612
1.3366680145263672,0.654699981212616,2.0983564853668213,0.5982999801635742,3.845773458480835,0.7013999819755554,6.062298774719238,0.5800999999046326
1.4214547872543335,0.5802000164985657,2.0786659717559814,0.521399974822998,6.277173042297363,0.651199996471405,9.02394962310791,0.5494999885559082
1.367903709411621,0.5773000121116638,1.8208625316619873,0.5529999732971191,1.8078089952468872,0.8158000111579895,3.149766683578491,0.7110000252723694
1.9398376941680908,0.5913000106811523,3.276090145111084,0.5252000093460083,3.4956367015838623,0.7128999829292297,5.7705607414245605,0.5870000123977661
1.4787639379501343,0.6193000078201294,2.201566696166992,0.5867000222206116,1.6428966522216797,0.8255000114440918,2.9426193237304688,0.6992999911308289
1.3329497575759888,0.6049000024795532,1.9336156845092773,0.5685999989509583,4.332714557647705,0.6675999760627747,7.177131175994873,0.5304999947547913
1.6088021993637085,0.5910000205039978,2.288461446762085,0.546500027179718,2.904956817626953,0.7592999935150146,4.715620994567871,0.6636000275611877
1.5353449583053589,0.6879000067710876,2.670708656311035,0.6620000004768372,3.775897979736328,0.6880000233650208,6.408580303192139,0.5304999947547913
1.3244761228561401,0.6237999796867371,2.0667879581451416,0.5814999938011169,3.8965671062469482,0.732200026512146,5.788527965545654,0.6320000290870667
1.445839524269104,0.6308000087738037,2.4888203144073486,0.5916000008583069,3.493135452270508,0.7328000068664551,5.6299896240234375,0.6219000220298767
1.4943944215774536,0.5842999815940857,2.1363942623138428,0.5536999702453613,5.013431072235107,0.6596999764442444,7.681732654571533,0.5174999833106995
1.350864052772522,0.6014999747276306,1.8845018148422241,0.5716000199317932,4.6229987144470215,0.6758999824523926,6.898515701293945,0.5679000020027161
1.2980587482452393,0.5703999996185303,1.8483549356460571,0.5339000225067139,2.7728664875030518,0.7483000159263611,4.507984161376953,0.6258999705314636
1.577254295349121,0.6504999995231628,2.5645575523376465,0.6294000148773193,4.649167060852051,0.6459000110626221,7.240976333618164,0.5248000025749207
1.3315372467041016,0.5845000147819519,1.9902790784835815,0.5437999963760376,4.5220112800598145,0.6866000294685364,6.955670356750488,0.5408999919891357
1.8343820571899414,0.5882999897003174,2.7741291522979736,0.5604000091552734,6.971316337585449,0.5605999827384949,10.110322952270508,0.438400000333786
1.6684269905090332,0.6491000056266785,2.8269834518432617,0.6047999858856201,4.906976222991943,0.6444000005722046,7.934389114379883,0.47530001401901245
2.085268020629883,0.6597999930381775,3.364978075027466,0.6319000124931335,4.0458664894104,0.6680999994277954,6.744140625,0.5274999737739563
1.3600043058395386,0.5932999849319458,1.937548041343689,0.5202000141143799,5.314314365386963,0.6460999846458435,7.7772016525268555,0.5048999786376953
1.322980284690857,0.6561999917030334,2.328239917755127,0.6340000033378601,2.6189005374908447,0.7746999859809875,4.561293601989746,0.6391000151634216
1.286414623260498,0.6057999730110168,1.7890918254852295,0.5838000178337097,5.721564292907715,0.6365000009536743,8.66191291809082,0.5062000155448914
1.3992873430252075,0.5838000178337097,1.7914234399795532,0.5525000095367432,2.63832688331604,0.7885000109672546,4.473276615142822,0.6747999787330627
1.4367424249649048,0.5985999703407288,2.1321005821228027,0.5676000118255615,3.765561819076538,0.7009000182151794,6.35398530960083,0.5663999915122986
1.5497238636016846,0.616100013256073,2.3465659618377686,0.5719000101089478,4.8792405128479,0.6869999766349792,7.300935745239258,0.5802000164985657
1.5796853303909302,0.6521000266075134,2.7204949855804443,0.5967000126838684,4.56809663772583,0.7006999850273132,6.860510349273682,0.590499997138977
1.3288217782974243,0.6055999994277954,1.9081045389175415,0.5511000156402588,3.8006832599639893,0.6924999952316284,6.216962814331055,0.5654000043869019
1.2461105585098267,0.6251000165939331,1.764799952507019,0.5684999823570251,4.819833755493164,0.6383000016212463,7.650013446807861,0.5113999843597412
1.4532341957092285,0.5684000253677368,2.3877005577087402,0.5313000082969666,5.6846923828125,0.5605999827384949,8.995955467224121,0.42080000042915344
1.5388797521591187,0.6191999912261963,2.3164548873901367,0.5697000026702881,2.939812660217285,0.6991999745368958,5.220473289489746,0.5213000178337097
1.3435142040252686,0.6082000136375427,2.038220167160034,0.5788000226020813,4.110932350158691,0.6967999935150146,6.080395221710205,0.5867999792098999
1.461090326309204,0.5885000228881836,2.2218000888824463,0.5595999956130981,3.8141531944274902,0.6751000285148621,6.291558265686035,0.5266000032424927
1.4123742580413818,0.6396999955177307,2.2012972831726074,0.5734000205993652,4.420050144195557,0.7156000137329102,6.604597091674805,0.6247000098228455
1.3556721210479736,0.5896000266075134,1.957228183746338,0.5630999803543091,6.653511047363281,0.5586000084877014,9.772329330444336,0.44029998779296875
1.3464369773864746,0.650600016117096,2.186051607131958,0.6110000014305115,4.480221271514893,0.6976000070571899,6.969661712646484,0.5805000066757202
1.233193278312683,0.6456999778747559,1.8014400005340576,0.6177999973297119,6.008668899536133,0.5990999937057495,8.900725364685059,0.4740000069141388
1.359645962715149,0.6136999726295471,2.2673020362854004,0.5873000025749207,3.4355413913726807,0.7017999887466431,5.690060138702393,0.5590999722480774
1.4956331253051758,0.5853000283241272,2.060183048248291,0.5547999739646912,4.14785099029541,0.656499981880188,6.762312412261963,0.5278000235557556
1.6710747480392456,0.5530999898910522,2.3296689987182617,0.5257999897003174,3.046597957611084,0.7577999830245972,5.011074542999268,0.6317999958992004
1.7161931991577148,0.5245000123977661,2.3648126125335693,0.4991999864578247,4.030878067016602,0.6439999938011169,6.744399070739746,0.4821000099182129
1.40226411819458,0.5891000032424927,2.0989067554473877,0.5439000129699707,5.45549201965332,0.6265000104904175,8.344910621643066,0.5037999749183655
1.5062499046325684,0.6366999745368958,2.4812450408935547,0.6050999760627747,4.417380332946777,0.6740000247955322,6.8769850730896,0.5475000143051147
1.6695009469985962,0.6029999852180481,2.5401251316070557,0.5638999938964844,2.636990547180176,0.7537999749183655,4.659331798553467,0.6248000264167786
1.2704399824142456,0.6014000177383423,1.878766417503357,0.5654000043869019,2.4377689361572266,0.7670999765396118,4.197702407836914,0.6298999786376953
1.4663589000701904,0.5501999855041504,2.2301480770111084,0.5127000212669373,7.107693195343018,0.538100004196167,10.128912925720215,0.4350999891757965
1.796294927597046,0.548799991607666,2.552267551422119,0.5223000049591064,2.179776906967163,0.8151000142097473,3.6652579307556152,0.696399986743927
1.4198572635650635,0.5956000089645386,2.4193801879882812,0.5320000052452087,3.786893844604492,0.6980999708175659,6.482734203338623,0.5425000190734863
1.3954603672027588,0.6273000240325928,2.05021071434021,0.5927000045776367,5.45114803314209,0.6259999871253967,8.643670082092285,0.5013999938964844
1.4563255310058594,0.5855000019073486,2.242774724960327,0.5547999739646912,6.425516605377197,0.699400007724762,8.903595924377441,0.5849999785423279
1.2847787141799927,0.5867000222206116,1.7587707042694092,0.539900004863739,2.8148388862609863,0.7628999948501587,4.570662021636963,0.645799994468689
3.4315147399902344,0.5644000172615051,4.8762898445129395,0.5218999981880188,3.8911828994750977,0.6988999843597412,6.156373023986816,0.5830000042915344
1.7250759601593018,0.6025000214576721,2.7765822410583496,0.5770000219345093,3.3355166912078857,0.7577000260353088,5.1400980949401855,0.6606000065803528
1.2142850160598755,0.5631999969482422,1.4700007438659668,0.5139999985694885,2.8834140300750732,0.7828999757766724,4.767826557159424,0.6685000061988831
1.3909265995025635,0.5496000051498413,1.8527073860168457,0.5160999894142151,3.988652229309082,0.6808000206947327,6.436894416809082,0.54339998960495
1.2422986030578613,0.6172999739646912,1.7958420515060425,0.588699996471405,6.022357940673828,0.6869000196456909,8.30392074584961,0.5787000060081482
2.118661403656006,0.5952000021934509,3.20803165435791,0.573199987411499,5.4600701332092285,0.6097000241279602,8.100778579711914,0.4950999915599823
1.3084330558776855,0.6333000063896179,1.9699541330337524,0.5641999840736389,3.2246201038360596,0.690500020980835,5.560613632202148,0.5504000186920166
1.4197102785110474,0.6482999920845032,2.419140100479126,0.6201000213623047,6.145074844360352,0.6273000240325928,8.955950736999512,0.521399974822998
1.9691963195800781,0.6223000288009644,3.707119941711426,0.5819000005722046,2.3532474040985107,0.7710000276565552,4.0655436515808105,0.6340000033378601
1.3863873481750488,0.5906999707221985,2.208604574203491,0.5548999905586243,6.4225945472717285,0.5623000264167786,9.854249000549316,0.42640000581741333
1.6364359855651855,0.5268999934196472,2.36543869972229,0.5144000053405762,1.996124267578125,0.7875999808311462,3.5572359561920166,0.6507999897003174
1.400909662246704,0.5728999972343445,1.8780995607376099,0.541100025177002,4.454746723175049,0.6830999851226807,6.642133712768555,0.5641000270843506
1.366697907447815,0.5436000227928162,1.6325410604476929,0.5120999813079834,3.9203433990478516,0.7224000096321106,6.228993892669678,0.5855000019073486
1.4405441284179688,0.5680000185966492,2.190297842025757,0.511900007724762,2.2630906105041504,0.784600019454956,3.857078790664673,0.664900004863739
1.581328272819519,0.6872000098228455,2.9192287921905518,0.6245999932289124,4.183651447296143,0.6880999803543091,6.635336875915527,0.565500020980835
1.3567287921905518,0.5684000253677368,1.9497601985931396,0.5426999926567078,2.6889266967773438,0.7534999847412109,4.415224075317383,0.6287000179290771
1.1800087690353394,0.6184999942779541,1.5807925462722778,0.588699996471405,3.619114398956299,0.7042999863624573,5.918236255645752,0.5619000196456909
1.4483736753463745,0.5629000067710876,1.8483558893203735,0.5360000133514404,3.5027620792388916,0.6740999817848206,6.037881851196289,0.5329999923706055
1.3845311403274536,0.6344000101089478,2.4792842864990234,0.5720999836921692,6.064886093139648,0.5453000068664551,8.975175857543945,0.4560999870300293
1.4786399602890015,0.6833000183105469,2.506355047225952,0.6309000253677368,3.036642074584961,0.7351999878883362,4.897552013397217,0.6105999946594238
1.5462719202041626,0.5296000242233276,2.149181604385376,0.5008999705314636,8.08320140838623,0.5389000177383423,11.140877723693848,0.4327000081539154
1.4699634313583374,0.6349999904632568,2.3297128677368164,0.6187000274658203,2.7480690479278564,0.7328000068664551,4.9686431884765625,0.560699999332428
1.2816407680511475,0.6223000288009644,1.856107234954834,0.5874000191688538,3.534536600112915,0.7053999900817871,6.013887405395508,0.5472000241279602
1.3643090724945068,0.6301000118255615,2.1946861743927,0.6039999723434448,3.633819580078125,0.699999988079071,6.140115261077881,0.5648999810218811
1.4212414026260376,0.6302000284194946,2.238515853881836,0.5978000164031982,4.618423938751221,0.6243000030517578,7.760535717010498,0.44029998779296875
1.234634518623352,0.6496000289916992,1.8242267370224,0.6037999987602234,3.8209340572357178,0.6990000009536743,6.1976799964904785,0.5824999809265137
1.3871129751205444,0.6265000104904175,2.035160541534424,0.5803999900817871,4.416111469268799,0.6722999811172485,6.616046905517578,0.572700023651123
1.3918299674987793,0.5604000091552734,2.120192527770996,0.519599974155426,5.954992294311523,0.7034000158309937,8.098477363586426,0.5873000025749207
1.5200719833374023,0.6445000171661377,2.771362781524658,0.612500011920929,3.0835330486297607,0.7009999752044678,5.373797416687012,0.5346999764442444
1.2314417362213135,0.6255999803543091,1.7283366918563843,0.5924000144004822,2.6726648807525635,0.7534999847412109,4.515933513641357,0.6294000148773193
1.761229157447815,0.5623999834060669,2.4023923873901367,0.5310999751091003,1.9952282905578613,0.7878999710083008,3.4544906616210938,0.6685000061988831
