0,1,2
0.0,11.03632,0.0
0.0,11.443866,0.0
0.0,11.081412,0.0
0.0,11.683564,0.0
0.0,10.438418,0.0
0.0,10.554453,0.0
0.0,10.932623,0.0
0.0,11.007335,0.0
0.0,11.165616,0.0
0.0,10.740714,0.0
0.0,10.750572,0.0
0.0,10.820252,0.0
0.0,11.757157,0.0
0.0,11.38775,0.0
0.0,10.846189,0.0
0.0,11.445602,0.0
0.0,11.21472,0.0
0.0,11.473016,0.0
0.0,11.28714,0.0
0.0,11.071213,0.0
0.0,11.253627,0.0
0.0,10.697056,0.0
0.0,9.462475,0.0
0.0,11.338524,0.0
0.0,10.889384,0.0
0.0,11.229349,0.0
0.0,10.130052,0.0
0.0,10.800476,0.0
0.0,11.116021,0.0
0.0,11.4485235,0.0
0.0,11.019904,0.0
0.0,11.485761,0.0
0.0,10.616968,0.0
0.0,11.491214,0.0
0.0,10.759898,0.0
0.0,10.984201,0.0
0.0,11.08156,0.0
0.0,10.986205,0.0
0.0,11.183322,0.0
0.0,10.904528,0.0
0.0,11.295215,0.0
0.0,10.960399,0.0
0.0,10.598457,0.0
0.0,14.217203,0.0
0.0,11.689768,0.0
0.0,9.946729,0.0
0.0,11.547479,0.0
0.0,10.564589,0.0
0.0,9.629187,0.0
0.0,10.166007,0.0
0.0,10.924274,0.0
0.0,10.503684,0.0
0.0,10.208184,0.0
0.0,10.603667,0.0
0.0,12.804889,0.0
0.0,11.44452,0.0
0.0,9.577254,0.0
0.0,11.075599,0.0
0.0,11.593199,0.0
0.0,10.361592,0.0
0.0,10.793212,0.0
0.0,11.368154,0.0
0.0,11.327956,0.0
0.0,11.67155,0.0
0.0,11.571078,0.0
0.0,11.806048,0.0
0.0,11.869231,0.0
0.0,10.756216,0.0
0.0,11.689315,0.0
0.0,10.935608,0.0
0.0,9.908298,0.0
0.0,11.202294,0.0
0.0,10.991973,0.0
0.0,10.779626,0.0
0.0,11.020664,0.0
0.0,11.3267565,0.0
0.0,10.741633,0.0
0.0,11.089686,0.0
0.0,12.50565,0.0
0.0,12.452182,0.0
0.0,11.485926,0.0
0.0,9.155939,0.0
0.0,10.34128,0.0
0.0,11.432809,0.0
0.0,11.421903,0.0
0.0,11.476882,0.0
0.0,11.132876,0.0
0.0,11.769475,0.0
0.0,10.269593,0.0
0.0,11.107027,0.0
0.0,11.011953,0.0
0.0,11.465543,0.0
0.0,11.865221,0.0
0.0,11.55382,0.0
0.0,11.090292,0.0
0.0,11.309242,0.0
0.0,10.435306,0.0
0.0,10.965084,0.0
0.0,11.733483,0.0
0.0,10.944341,0.0
