0,1,2
0.0,1.5624378,0.0
0.0,1.2781651,0.0
0.0,0.0,0.0
0.0,1.38022,0.0
0.0,0.9478533,0.0
0.0,1.4465833,0.0
0.0,1.3958791,0.0
0.0,1.2995528,0.0
0.0,1.1948477,0.0
0.0,1.2670437,0.0
0.0,0.8235308,0.0
0.0,1.3372854,0.0
0.0,1.3007289,0.0
0.0,0.95849943,0.0
0.0,1.5230775,0.0
0.0,3.1466162,0.0
0.0,2.0867002,0.0
0.0,1.111282,0.0
0.0,1.3559929,0.0
0.0,1.2940602,0.0
0.0,0.9823489,0.0
0.0,1.8270546,0.0
0.0,1.4247402,0.0
0.0,1.0843854,0.0
0.0,1.3590834,0.0
0.0,1.5483285,0.0
0.0,1.2798766,0.0
0.0,1.3876811,0.0
0.0,1.3623048,0.0
0.0,1.3495809,0.0
0.0,1.4960291,0.0
0.0,1.1472147,0.0
0.0,3.459767,0.0
0.0,1.3585634,0.0
0.0,3.2822711,0.0
0.0,1.2872741,0.0
0.0,1.1712348,0.0
0.0,1.3855804,0.0
0.0,1.4237067,0.0
0.0,1.5122892,0.0
0.0,2.0114884,0.0
0.0,1.1707958,0.0
0.0,1.5372382,0.0
0.0,1.4513257,0.0
0.0,1.1761031,0.0
0.0,2.0744014,0.0
0.0,2.514029,0.0
0.0,1.648639,0.0
0.0,2.1188211,0.0
0.0,0.11968467,0.0
0.0,2.6754496,0.0
0.0,1.6377299,0.0
0.0,1.490057,0.0
0.0,1.6251302,0.0
0.0,0.0,0.0
0.0,1.5659235,0.0
0.0,1.226839,0.0
0.0,1.0720603,0.0
0.0,1.5384927,0.0
0.0,1.1533092,0.0
0.0,1.4843843,0.0
0.0,1.7635345,0.0
0.0,1.641241,0.0
0.0,1.238057,0.0
0.0,1.3708444,0.0
0.0,1.2172537,0.0
0.0,1.0717264,0.0
0.0,1.3185601,0.0
0.0,1.3326178,0.0
0.0,1.225254,0.0
0.0,1.6790318,0.0
0.0,1.2982948,0.0
0.0,1.1285133,0.0
0.0,1.2254822,0.0
0.0,1.2909193,0.0
0.0,1.6041709,0.0
0.0,1.0475618,0.0
0.0,1.4696169,0.0
0.0,1.1076697,0.0
0.0,1.9816709,0.0
0.0,1.6301908,0.0
0.0,1.2945265,0.0
0.0,1.1767694,0.0
0.0,1.5972538,0.0
0.0,1.0313596,0.0
0.0,1.3783147,0.0
0.0,1.1391315,0.0
0.0,1.2564282,0.0
0.0,1.5158361,0.0
0.0,1.6022717,0.0
0.0,1.0985767,0.0
0.0,1.1265212,0.0
0.0,1.7652147,0.0
0.0,1.2594829,0.0
0.0,1.2204691,0.0
0.0,1.3978637,0.0
0.0,1.9414444,0.0
0.0,1.5536917,0.0
0.0,1.4032558,0.0
0.0,1.2812172,0.0
