0,1,2
0.0,4.9328837,0.0
0.0,4.649612,0.0
0.0,5.248401,0.0
0.0,4.7269807,0.0
0.0,4.669057,0.0
0.0,4.843379,0.0
0.0,5.0609393,0.0
0.0,5.051748,0.0
0.0,4.7091174,0.0
0.0,1.0699266,0.0
0.0,4.49116,0.0
0.0,4.595185,0.0
0.0,4.742026,0.0
0.0,4.4349303,0.0
0.0,4.738791,0.0
0.0,5.116132,0.0
0.0,4.745855,0.0
0.0,4.5098243,0.0
0.0,4.631699,0.0
0.0,4.9114337,0.0
0.0,4.683451,0.0
0.0,4.826628,0.0
0.0,4.80924,0.0
0.0,4.9342628,0.0
0.0,4.6224933,0.0
0.0,4.7111654,0.0
0.0,5.503592,0.0
0.0,4.5974236,0.0
0.0,4.6349363,0.0
0.0,5.763885,0.0
0.0,4.592731,0.0
0.0,4.175065,0.0
0.0,4.8780675,0.0
0.0,4.6387305,0.0
0.0,4.768535,0.0
0.0,4.781956,0.0
0.0,5.3444734,0.0
0.0,5.0634685,0.0
0.0,5.035542,0.0
0.0,4.2835813,0.0
0.0,4.5921383,0.0
0.0,4.973146,0.0
0.0,4.8121324,0.0
0.0,4.74855,0.0
0.0,4.770682,0.0
0.0,4.7243247,0.0
0.0,4.7607403,0.0
0.0,3.5517704,0.0
0.0,4.4894595,0.0
0.0,5.3242116,0.0
0.0,4.5013137,0.0
0.0,4.677588,0.0
0.0,4.5269685,0.0
0.0,5.137093,0.0
0.0,4.613498,0.0
0.0,4.7402663,0.0
0.0,4.8940644,0.0
0.0,4.5168223,0.0
0.0,5.058551,0.0
0.0,4.8371215,0.0
0.0,4.937921,0.0
0.0,4.7886186,0.0
0.0,4.596438,0.0
0.0,4.986252,0.0
0.0,4.8059406,0.0
0.0,4.617701,0.0
0.0,4.915401,0.0
0.0,4.8617964,0.0
0.0,5.271713,0.0
0.0,4.7918077,0.0
0.0,5.3364305,0.0
0.0,4.474318,0.0
0.0,5.9222345,0.0
0.0,4.607567,0.0
0.0,4.7697196,0.0
0.0,4.8883805,0.0
0.0,4.6844325,0.0
0.0,4.8908362,0.0
0.0,4.896251,0.0
0.0,4.528383,0.0
0.0,4.7536354,0.0
0.0,5.696696,0.0
0.0,7.4722486,0.0
0.0,4.6779284,0.0
0.0,4.7584224,0.0
0.0,4.7887588,0.0
0.0,4.963899,0.0
0.0,4.538356,0.0
0.0,7.0614247,0.0
0.0,4.8611865,0.0
0.0,4.1207027,0.0
0.0,5.1380806,0.0
0.0,4.8298535,0.0
0.0,12.271132,0.0
0.0,4.917182,0.0
0.0,4.8340993,0.0
0.0,4.650616,0.0
0.0,4.936686,0.0
0.0,3.7353933,0.0
0.0,4.661411,0.0
