0,1,2
0.0,52.640636,0.0
0.0,43.267185,0.0
0.0,51.182877,0.0
0.0,56.977528,0.0
0.0,28.524935,0.0
0.0,54.725033,0.0
0.0,57.111767,0.0
0.0,45.957943,0.0
0.0,37.558594,0.0
0.0,33.641758,0.0
0.0,46.812428,0.0
0.0,53.49223,0.0
0.0,34.46464,0.0
0.0,63.66863,0.0
0.0,59.89718,0.0
0.0,56.341854,0.0
0.0,53.830326,0.0
0.0,52.5453,0.0
0.0,48.898373,0.0
0.0,20.37628,0.0
0.0,39.19604,0.0
0.0,61.817554,0.0
0.0,14.316434,0.0
0.0,59.947887,0.0
0.0,30.26966,0.0
0.0,50.771477,0.0
0.0,41.326237,0.0
0.0,21.800749,0.0
0.0,35.74438,0.0
0.0,62.357143,0.0
0.0,68.6638,0.0
0.0,50.948788,0.0
0.0,50.518047,0.0
0.0,48.987587,0.0
0.0,45.9367,0.0
0.0,51.527916,0.0
0.0,33.15532,0.0
0.0,64.50926,0.0
0.0,38.00051,0.0
0.0,74.564445,0.0
0.0,44.45406,0.0
0.0,55.771507,0.0
0.0,40.980873,0.0
0.0,45.960354,0.0
0.0,28.041655,0.0
0.0,52.09835,0.0
0.0,46.7,0.0
0.0,39.10896,0.0
0.0,53.777447,0.0
0.0,31.088642,0.0
0.0,13.516178,0.0
0.0,35.463333,0.0
0.0,36.145264,0.0
0.0,34.726536,0.0
0.0,50.728153,0.0
0.0,51.682636,0.0
0.0,31.62443,0.0
0.0,33.278767,0.0
0.0,34.524204,0.0
0.0,42.241955,0.0
0.0,45.616802,0.0
0.0,43.666668,0.0
0.0,51.42425,0.0
0.0,28.718443,0.0
0.0,20.108046,0.0
0.0,37.76765,0.0
0.0,38.895664,0.0
0.0,38.405178,0.0
0.0,43.632656,0.0
0.0,53.383533,0.0
0.0,29.928844,0.0
0.0,49.49505,0.0
0.0,39.796913,0.0
0.0,26.85928,0.0
0.0,31.8131,0.0
0.0,51.55886,0.0
0.0,27.70812,0.0
0.0,37.047314,0.0
0.0,40.77599,0.0
0.0,36.573082,0.0
0.0,45.206738,0.0
0.0,52.906857,0.0
0.0,39.928883,0.0
0.0,50.376644,0.0
0.0,50.095318,0.0
0.0,49.628914,0.0
0.0,54.938934,0.0
0.0,29.97295,0.0
0.0,13.348135,0.0
0.0,58.125942,0.0
0.0,48.76606,0.0
0.0,54.44292,0.0
0.0,38.70425,0.0
0.0,38.427208,0.0
0.0,20.50239,0.0
0.0,27.605055,0.0
0.0,35.67221,0.0
0.0,55.00594,0.0
0.0,28.97738,0.0
0.0,31.161697,0.0
