relu_pre_loss,relu_pre_acc,relu_post_loss,relu_post_acc,trop_pre_loss1,trop_pre_acc1,trop_post_loss1,trop_post_acc1
2.365726947784424,0.6123999953269958,3.9780774116516113,0.5845000147819519,6.125490188598633,0.6075000166893005,8.94631290435791,0.5060999989509583
1.4787137508392334,0.669700026512146,2.7483325004577637,0.6308000087738037,3.497509002685547,0.7175999879837036,5.648387432098389,0.5889000296592712
1.3668802976608276,0.5910000205039978,1.8951783180236816,0.5160999894142151,7.750744342803955,0.5220000147819519,11.277767181396484,0.41260001063346863
1.5267506837844849,0.5877000093460083,2.1559574604034424,0.5547000169754028,2.418272018432617,0.7936000227928162,4.1083598136901855,0.6726999878883362
1.504408359527588,0.6259999871253967,2.5990424156188965,0.5913000106811523,2.9245336055755615,0.7454000115394592,4.670001983642578,0.6244000196456909
1.276403546333313,0.5788000226020813,1.7240577936172485,0.5393999814987183,4.271353244781494,0.6575000286102295,6.439215660095215,0.5349000096321106
1.3901904821395874,0.5795999765396118,1.9742294549942017,0.5480999946594238,4.01750373840332,0.7148000001907349,6.227678298950195,0.5942999720573425
1.5110924243927002,0.6312999725341797,2.5280542373657227,0.5968999862670898,1.9278843402862549,0.8112999796867371,3.5046074390411377,0.6715999841690063
1.8188560009002686,0.6607999801635742,3.1545093059539795,0.640999972820282,2.7580599784851074,0.7299000024795532,4.940381050109863,0.5663999915122986
1.382348895072937,0.642300009727478,2.158583402633667,0.6155999898910522,2.6140310764312744,0.751800000667572,4.6218719482421875,0.6209999918937683
1.4177567958831787,0.6026999950408936,2.3933615684509277,0.5461000204086304,9.441292762756348,0.585099995136261,12.945804595947266,0.47920000553131104
1.3116573095321655,0.6241000294685364,2.0755045413970947,0.6039000153541565,4.796398639678955,0.6891999840736389,7.151957035064697,0.5900999903678894
