0,1,2
0.0,16.568106,14.134717
0.0,18.283167,16.294338
0.0,18.585155,16.633537
0.0,16.829348,14.716298
0.0,16.275808,13.74435
0.0,8.974855,11.568852
0.0,19.345774,16.69427
0.0,16.277105,13.1137705
0.0,11.432882,10.331119
0.010232743,15.724439,12.581549
0.0,17.473269,15.174403
0.0,15.937995,13.58785
0.0,15.664297,12.700112
0.0,14.805348,12.251994
0.0,19.125847,16.878725
0.0,17.027943,14.652753
0.0,15.982202,12.529627
0.0,18.991608,16.762917
0.0,17.662884,14.073518
0.0,15.137184,12.16181
0.0,17.753115,15.4952345
0.0,8.937094,6.8465977
0.0,17.038843,14.141972
0.0,16.992748,14.628178
0.0,15.823012,12.757817
0.0,16.256771,15.237449
0.0,17.084618,15.0815935
0.0,17.111301,14.090237
0.0,16.426498,13.118094
0.0,18.306988,15.472716
0.0,18.985018,15.856259
0.5127753,8.770326,5.631477
0.0,17.455292,14.649839
0.0,18.188822,15.47267
0.0,17.528902,15.35502
0.0,17.80352,14.1481905
0.0,16.921232,13.543345
0.0,16.147165,13.727399
0.0,16.892092,14.127239
0.0,16.242752,13.2100935
0.0,17.784958,15.186202
0.0,17.509092,14.128619
0.0,16.390131,13.342461
0.0,17.045033,13.627341
0.0,17.13811,13.903186
0.0,18.194395,14.54085
0.0,17.692764,15.182358
0.0,19.26727,16.38776
0.0,17.56213,15.725316
0.0,17.764729,16.17343
0.0,17.353453,13.897622
0.0,19.942173,17.57541
0.0,19.388391,17.025772
0.0,16.975267,14.506558
0.0,16.401,13.488078
0.0,16.530407,13.052405
0.0,16.267775,13.262599
0.0,16.849241,13.735615
0.0,17.923296,15.928092
0.0,16.655085,13.614308
0.0,15.746432,12.972644
0.0,12.308203,10.142199
0.0,15.89048,12.981978
0.0,19.18931,16.716091
0.0,16.373093,13.499116
0.0,14.864725,12.9626255
0.0,16.828764,13.756597
0.0,16.553339,13.445911
0.0,15.139164,12.700809
0.0,15.298084,12.320727
0.0,13.612005,11.61966
0.0,16.639843,13.275395
0.0,19.985085,12.170173
0.0,15.577955,12.500637
0.0,16.397514,14.564433
0.0,15.9326105,14.002386
0.0,16.177464,12.990464
0.0,14.417148,11.44143
0.0,15.356691,11.554039
0.0,14.415534,12.182946
0.0,14.652651,11.838805
0.0,17.533604,15.454708
0.0,12.3589325,9.851998
0.0,19.19022,17.34703
0.0,16.273468,13.402776
0.0,16.084667,13.324182
0.0,16.270695,12.993214
0.0,17.979342,16.106161
0.0,16.727175,13.371157
0.0,16.53204,13.332408
0.0,17.742447,15.466477
0.0,13.708201,11.039504
0.0,15.934217,14.200581
0.0,15.70764,12.471955
0.0,17.153028,13.802089
0.0,17.276041,13.8100195
0.0,18.003767,15.5832205
0.0,17.599823,14.695537
0.0,16.636501,13.329091
0.0,15.079395,11.890599
