0,1,2
16.902212,19.639698,0.0
14.063251,17.004679,0.0
20.040977,22.2659,0.0
18.617685,20.096403,0.0
12.043663,13.560179,0.80801547
14.79189,17.416718,0.0
20.777006,22.76241,0.0
16.871506,20.74322,0.0
12.766976,14.175752,0.0
15.472095,16.921934,0.0
14.033097,16.68649,0.0
13.492801,16.18749,0.0
17.058155,18.96147,0.0
22.18021,24.483854,0.0
15.925059,18.978674,0.0
19.41496,22.218246,0.0
18.647108,21.768091,0.0
14.283559,17.786304,0.0
16.641663,19.262358,0.0
9.863732,12.475229,0.0
14.816465,18.505745,0.0
20.860308,23.018341,0.0
6.921733,10.563197,0.0
20.293455,22.950333,0.0
12.310744,13.843977,0.0
18.409056,21.876665,0.0
15.666021,19.140846,0.0
8.17097,11.988012,0.0
12.903699,15.849902,0.0
18.68995,22.091795,0.0
21.666012,23.723207,0.0
16.61646,20.041224,0.0
17.309029,20.136541,0.0
18.135464,20.47376,0.0
15.193285,18.506226,0.0
18.3703,21.135637,0.0
11.096367,14.075363,0.0
21.13452,24.389442,0.0
12.443887,14.938925,0.0
20.327232,22.63164,0.0
16.363218,19.278936,0.0
19.769844,23.677416,0.0
16.998438,20.49068,0.0
15.0769615,18.538322,0.0
9.150978,12.563721,0.0
14.9989395,18.836336,0.0
14.024711,17.489084,0.0
15.21246,18.205181,0.0
18.851028,21.336231,0.0
11.024766,13.292371,0.0
5.438146,4.6694264,1.686659
9.90447,13.139887,0.0
12.661869,15.699966,0.0
12.029267,15.379404,0.0
13.778775,16.629028,0.0
14.788941,17.560638,0.0
8.79426,12.194757,0.0
10.648146,13.3287945,0.0
11.472062,15.122004,0.0
10.435514,14.096803,0.0
14.049753,17.3821,0.0
13.1954565,15.935198,0.0
17.88427,21.106424,0.0
7.1755514,10.39221,0.0
5.8370895,9.296037,0.0
13.179403,16.649986,0.0
13.07747,16.890629,0.0
11.172117,14.701651,0.0
12.050309,15.895589,0.0
18.67598,22.135286,0.0
14.764157,17.740152,0.0
13.885253,17.476809,0.0
13.501808,17.324224,0.0
9.9559355,11.266027,0.0
11.0154505,15.0206,0.0
16.59065,18.495893,0.0
7.018674,9.938575,0.0
10.172802,12.118763,0.0
13.063372,16.207594,0.0
12.96819,16.74709,0.0
14.950224,19.316149,0.0
17.9484,20.291767,0.0
17.345778,18.880125,0.0
14.955804,17.077364,0.0
17.65298,21.03665,0.0
16.079082,19.227924,0.0
17.846663,20.68307,0.0
8.903592,12.317016,0.0
9.1694975,12.534639,0.0
18.552061,21.418087,0.0
17.91631,21.97402,0.0
15.999703,19.30412,0.0
14.686034,18.60496,0.0
13.714627,17.137508,0.0
8.1599655,15.157314,0.0
11.434988,13.498537,0.0
13.144114,17.584093,0.0
16.552465,18.704397,0.0
10.051064,14.376435,0.0
10.258008,10.570847,0.0
