0,1,2
1.0476689,2.3362932,0.0
0.7747145,2.2123094,0.0
1.0746503,1.9670386,0.0
0.21360967,1.5074261,0.0
0.5974552,1.9804283,0.0
0.76941365,2.1320224,0.0
1.5028576,3.1180925,0.0
0.65193397,2.7039502,0.0
0.930643,2.0293872,0.0
2.8500466,4.4094715,0.49193606
1.0044804,2.2772489,0.0
0.9998543,2.3476808,0.0
0.85421306,2.1672685,0.0
0.4984747,1.8657321,0.0
0.7922601,1.9015431,0.0
1.530856,2.761451,0.47513545
0.63034594,1.9541994,0.0
0.8801566,1.997114,0.0
0.8830728,2.1781988,0.0
0.89270526,2.4970353,2.5323927
0.4744545,1.8041997,0.0
0.9149595,2.3094518,0.0
0.7127883,1.8991538,0.0
0.86379975,2.2074683,0.0
1.0017503,2.0589364,0.0
0.86828095,1.9564848,0.0
1.2055144,2.4505491,0.0
0.9129005,1.8915871,0.0
0.8973296,1.9325267,0.0
0.0,3.551743,0.0
1.0845128,2.0447612,0.0
1.3583491,3.161079,0.0
1.1185395,2.010183,0.0
0.7087806,1.8664345,0.0
0.689254,2.0542743,0.0
1.029783,2.517733,0.0
1.3541235,2.4403915,0.6858586
0.93444234,2.1972558,0.0
0.77851444,1.8740143,0.0
0.70777065,2.045727,0.0
1.1299342,2.0045846,0.0
1.0483752,2.0515506,0.0
0.94144315,2.1633399,0.0
0.98623604,1.919803,0.0
0.8429693,1.9403044,0.0
1.1113644,2.2188597,0.0
0.7336887,1.7739104,0.0
1.1721302,2.4659827,0.0
0.5458669,1.9213642,0.0
0.9063396,2.3163304,0.0
0.89743465,2.1345556,0.0
1.7208772,2.7715306,0.0
0.73131,1.954158,0.0
1.0748012,2.5082884,1.2020549
0.6319368,1.9496337,0.0
1.4822952,2.6441715,1.6371607
1.0974411,2.1890483,0.06741497
0.9821093,1.8767815,0.0
1.128667,1.9826792,0.0
0.9708889,1.9014096,0.0
1.0656914,2.0475602,0.0
0.97974676,2.222012,0.0
0.7255051,2.0053825,0.0
0.7650721,1.9848093,0.0
0.8253082,1.8221395,0.0
0.73383385,1.9173517,0.0
2.021911,2.4500484,0.45473477
0.977307,2.1652653,0.0
0.6885314,2.2394888,1.6358958
1.8000572,2.5507321,0.89886546
0.86336064,2.384461,0.0
1.0708323,1.8768657,0.0
1.3129735,2.7092454,0.16202705
1.0686951,1.9503165,0.0
0.9160754,1.779265,0.0
0.8111269,1.9711863,0.0
1.0486764,2.1772115,0.0
0.9641071,1.8068571,0.0
0.7273967,1.870832,0.0
0.8288896,1.9499204,0.0
0.9801345,2.478973,0.4117802
1.2277918,1.8431265,0.0
2.0937724,3.212853,3.8818345
0.76201886,1.8857017,0.0
0.9036222,2.042243,0.0
0.81528443,2.0441623,0.0
0.82889265,2.0479944,0.0
0.879977,1.9325801,0.0
0.8474598,3.376493,0.0
1.0259073,1.794344,0.0
0.87708527,2.6155138,0.0
0.52834636,1.9828403,0.0
0.88486236,1.9781216,0.0
0.34663075,3.250289,8.786276
1.24105,2.2563443,0.66683793
0.7952462,2.0457568,0.0
0.83799577,2.0686705,0.0
1.0261551,2.491189,0.0
2.9216847,4.1478133,0.0
0.5743081,1.9874372,0.0
