0,1,2
3.3548183,0.0,5.680962
3.7667668,0.0,6.053669
3.731162,0.0,6.6175523
3.541291,0.0,6.0498033
3.436584,0.0,5.873207
3.6460223,0.0,5.9496493
4.6091723,0.0,6.7905965
4.7435384,0.42561126,6.8375893
2.2863119,0.12809236,5.2654443
3.6541524,0.0,6.181688
2.5506294,0.0,5.3251815
3.0844395,0.0,5.7040725
4.47058,0.0,7.501484
3.431696,0.0,6.352097
2.8244247,0.0,6.7083874
3.4647117,3.309656,7.595415
4.0411043,0.0,6.1261535
3.413373,0.0,5.8885484
3.7414103,0.0,6.0886
3.1220765,0.0,6.1289234
3.4902565,0.0,5.639111
2.982747,0.0,6.436083
3.2884493,0.0,5.550958
3.3524008,0.0,6.003233
3.405961,0.0,6.003054
3.8545523,0.0,6.5727434
3.548091,0.0,5.836172
3.2835891,0.0,5.565138
3.5495367,0.0,5.7746673
3.402791,0.0,5.4427304
3.2068586,0.85110694,6.229231
2.9271042,0.0,4.9553742
3.3055475,0.0,5.819508
3.7311492,0.0,5.9727073
3.8550682,0.0,6.043585
3.5632386,0.0,6.4435606
3.3814936,0.0,5.6143246
3.7085567,0.0,5.787867
3.6110015,0.0,6.5336313
3.425023,0.0,5.8905244
3.7117882,0.0,5.443368
2.9785147,0.0,5.7176843
4.4031944,0.0,5.503203
3.5386143,0.0,5.440942
3.993359,0.0,6.516175
4.9342093,0.71596485,6.5217605
5.3651075,0.0,6.1924224
2.9144497,0.0,5.72837
3.433507,0.079958215,5.853415
3.4198842,0.0,5.8557906
3.0631406,0.0,5.5840855
3.988946,0.0,6.2064505
4.0300884,0.0,6.128153
3.5553293,0.0,6.182342
3.5614476,0.0,5.8632894
3.2404919,0.0,6.0067105
2.7496514,0.0,5.862172
3.8026378,0.0,6.617453
3.7757738,0.0,5.208798
3.6547468,0.0,6.119592
2.9487038,0.0,5.304461
3.3007982,0.0,4.827685
2.7539253,1.4320158,5.758323
3.568772,0.0,5.4705453
4.1995916,0.0,5.8368144
3.0715392,0.0,5.9034324
3.8447783,0.0,5.99439
3.5490415,0.0,6.646252
3.3098893,0.0,5.5048575
2.8994577,0.0,5.8923306
3.5160463,0.0,5.8804326
3.5155637,0.0,6.0244765
3.7106702,0.0,6.320703
3.4817681,0.0,6.0613503
4.2911835,0.0,5.4550276
3.7559462,0.0,5.535009
3.3734617,0.0,5.594464
3.7455237,0.0,6.5078096
3.5056224,0.0,5.3088355
3.1731098,0.0,5.545366
3.6473641,0.0,5.807222
4.277829,0.0,5.7877665
4.666969,0.0,6.1618032
4.278817,0.6361708,6.234491
3.2055764,0.0,5.743076
3.6375117,0.0,6.097589
3.8642585,0.0,6.829938
3.0934758,0.0,5.610607
3.7395158,0.0,6.268652
4.0251956,0.0,6.041302
4.028325,0.0,6.664839
3.5133932,0.0,5.6877337
2.9910328,0.0,5.390266
3.653172,0.0,6.039425
3.1698954,0.0,5.777454
3.0102472,0.0,5.6422334
3.8639505,0.0,6.0778594
3.482566,0.0,6.480409
3.5174444,0.0,6.0895486
3.2148495,0.0,5.1958413
