1.684418320655822754e-01
-7.379526644945144653e-02
5.732629075646400452e-02
-2.632089704275131226e-02
-1.823645457625389099e-02
-2.006215453147888184e-01
1.420693099498748779e-01
9.743225574493408203e-02
7.517144829034805298e-02
1.306575238704681396e-01
