0,1,2
0.0,5.3835034,6.363848
0.0,5.653761,6.6490273
0.0,5.547306,6.592171
0.0,5.813526,6.65939
0.0,5.2939925,6.6647353
0.0,5.864238,6.397891
0.0,5.434273,6.669577
0.0,5.259178,6.3667893
0.0,5.992654,6.417067
0.0,5.301688,6.3946443
0.0,5.3098636,6.063149
0.0,5.7530966,6.6727433
0.0,5.4069495,6.386638
0.0,6.171069,6.9530845
0.0,5.6018124,6.560463
0.0,6.140405,6.6885524
0.0,5.2878666,6.9602933
0.0,5.6099625,6.667215
0.0,5.602738,6.493363
0.0,5.675393,6.6370797
0.0,5.9081163,6.628021
0.0,5.741844,6.6808743
0.0,4.211472,4.3816643
0.0,5.6606264,6.768604
0.0,5.5480857,6.5396156
0.0,5.7494936,6.5178576
0.0,5.528611,6.3790975
0.0,5.9045496,6.6305594
0.0,5.4327636,6.4992857
0.0,6.3239594,7.263577
0.0,5.6237807,6.5206337
0.0,5.4252987,6.498792
0.0,5.3855314,6.34581
0.0,5.6803546,6.7028546
0.0,5.8357325,6.4502215
0.0,5.6926937,6.610643
0.0,5.2545123,6.2640314
0.0,5.653014,5.9666038
0.0,5.5654454,6.474256
0.0,5.77268,6.6264634
0.0,5.9482994,6.822793
0.0,5.5068054,6.377059
0.0,5.3172774,6.11476
0.0,5.232129,6.5833874
0.0,5.497845,6.2535815
0.0,4.648267,5.6305246
0.0,6.153411,6.876217
0.0,5.641838,6.6801505
0.0,5.8025417,6.326671
0.0,5.725698,6.3137445
0.0,5.7925634,6.4361963
0.0,4.899378,6.03048
0.0,5.2680225,5.993723
0.0,5.7744684,6.820185
0.0,5.5323014,6.393856
0.0,5.1587048,6.1873984
0.0,3.9922845,5.215306
0.0,4.957314,5.501295
0.0,6.0550547,6.684104
0.0,5.321042,5.0433717
0.61111945,5.794657,5.394981
0.0,5.5362363,5.9788647
0.0,4.867526,5.1633863
0.0,5.599389,6.422396
0.0,5.1955,5.984101
0.0,4.6799245,5.844354
0.0,5.9875,6.5717373
0.0,6.1518455,6.6499743
0.0,4.911486,5.5791745
0.0,5.421564,6.234703
0.0,6.036554,6.7011924
0.0,5.2244267,6.3046823
0.64350384,5.8447447,5.7196045
0.0,5.5620394,6.634436
0.0,4.542868,5.584272
0.0,5.245373,6.0936346
0.0,5.245781,6.2712126
0.0,5.113948,5.876766
0.0,4.943459,5.5659676
0.0525094,4.6269436,5.117757
0.0,5.4573364,6.0262003
0.0,5.73841,6.798633
0.0,6.272998,7.422545
0.0,5.478268,6.489898
0.0,5.9497657,5.0646296
0.0,5.596855,6.4713664
0.0,4.744026,5.710785
0.23149717,4.2180357,5.3335967
0.0,5.0878468,6.179532
0.0,5.269574,6.2159166
0.0,5.5848875,6.0852046
0.0,6.0194745,6.625578
0.0,5.542781,6.326709
0.0,5.7059803,5.982348
0.0,5.771496,6.64761
0.0,5.053833,6.129468
0.0,5.854259,6.903212
0.0,5.247967,6.206788
0.0,4.7660365,5.589527
0.0,5.7741876,6.7177386
